severity,peop_in_car,exp,city,highway,gender,speed,op_way,give_way,red_light,bad_grip,bad_visibility,houses,yard_exit,r_roadcross,nr_roadcross,bridge,industry,mall,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,time_of_day,distance,medium,spacious,heavy,small
0,1,40,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1800,160,5,5,3,3,1.3389167595293985,1,0,0,0
0,1,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,12000,250,17,5,0,5,1.3389167595293985,0,0,1,0
0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1600,80,4,5,0,5,1.3389167595293985,1,0,0,0
0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2500,150,18,5,0,5,1.3389167595293985,0,1,0,0
0,1,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1100,90,16,5,3,5,5.018336451905449,1,0,0,0
0,2,23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1100,75,6,5,1,4,1.3389167595293985,1,0,0,0
0,1,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1100,90,9,5,1,4,1.3389167595293985,1,0,0,0
1,1,24,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1400,120,5,5,0,3,1.3389167595293985,0,1,0,0
0,1,8,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,75,2,10,6,4,1.3407972200696494,1,0,0,0
0,2,9,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1100,75,4,10,6,4,1.3407972200696494,1,0,0,0
0,1,4,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1400,150,3,10,6,4,1.3407972200696494,1,0,0,0
1,1,3,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1500,150,8,10,3,6,1.3407972200696494,1,0,0,0
0,1,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,100,8,10,3,6,1.3407972200696494,1,0,0,0
1,1,2,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1300,110,20,10,6,6,1.3407972200696494,1,0,0,0
1,1,9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1300,120,15,10,1,4,1.8559612287548275,1,0,0,0
0,1,16,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1300,100,6,10,1,4,1.8559612287548275,1,0,0,0
0,2,5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1300,100,17,11,4,5,3.269404687907201,1,0,0,0
0,1,43,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2500,100,18,11,4,5,3.269404687907201,0,0,1,0
0,1,8,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1400,150,15,11,0,5,2.4529880800432653,1,0,0,0
0,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1200,100,21,11,0,5,2.4529880800432653,1,0,0,0
0,2,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1300,100,15,11,0,5,2.4529880800432653,1,0,0,0
0,1,27,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,130,17,11,2,5,1.5126000405056834,1,0,0,0
1,1,46,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,120,7,11,2,5,1.5126000405056834,1,0,0,0
1,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1600,200,27,4,0,4,0.9679152757404018,1,0,0,0
2,1,7,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1300,100,16,5,2,6,0.8993944366140393,1,0,0,0
0,2,27,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1400,150,6,6,0,4,1.5267727217150058,1,0,0,0
0,1,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1500,130,11,6,0,4,1.5267727217150058,1,0,0,0
0,2,14,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1300,106,5,6,0,4,1.5267727217150058,1,0,0,0
1,3,11,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1500,150,6,2,0,1,0.8083506741837435,1,0,0,0
1,2,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1200,90,11,2,0,1,0.8083506741837435,1,0,0,0
0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1600,200,15,2,0,1,0.8083506741837435,1,0,0,0
1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,75,14,1,0,4,0.5022804030055017,1,0,0,0
0,1,12,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1300,100,15,2,1,5,1.3389167595293985,1,0,0,0
0,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1500,100,1,10,4,5,2.3945024180383694,0,1,0,0
1,3,17,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1300,122,1,10,4,5,2.3945024180383694,1,0,0,0
1,1,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,950,90,27,10,3,7,2.4007841921381963,1,0,0,0
1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1300,150,17,10,3,6,2.9538643952550774,1,0,0,0
0,1,34,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,8000,400,39,10,3,6,2.9538643952550774,0,0,1,0
1,1,7,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1100,90,14,3,6,5,1.3389167595293985,1,0,0,0
1,1,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1200,98,11,3,6,5,1.3389167595293985,1,0,0,0
0,1,11,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1700,250,16,3,3,5,1.3389167595293985,1,0,0,0
0,1,22,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2000,250,7,3,1,4,3.163989028018624,1,0,0,0
1,1,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,90,11,3,1,2,3.3408368946770497,1,0,0,0
1,1,22,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,75,16,3,1,2,3.3408368946770497,1,0,0,0
0,2,18,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1200,98,8,3,4,4,1.3389167595293985,1,0,0,0
0,1,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1100,75,1,3,4,4,1.3389167595293985,1,0,0,0
0,1,9,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1300,140,2,3,4,4,1.3389167595293985,1,0,0,0
0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,75,6,9,5,5,1.3389167595293985,1,0,0,0
1,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1300,110,16,3,5,6,1.3407972200696494,1,0,0,0
0,1,8,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1100,85,4,3,5,6,1.3407972200696494,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1300,80,0,3,1,4,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1400,150,11,2,1,7,1.3407972200696494,1,0,0,0
1,1,25,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,2000,250,5,2,1,7,1.3407972200696494,0,0,1,0
1,1,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1500,100,0,2,3,5,1.3389167595293985,0,1,0,0
1,1,7,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,2000,250,22,2,5,6,5.018336451905449,1,0,0,0
0,1,8,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1550,220,19,2,0,5,1.3389167595293985,1,0,0,0
0,1,9,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1200,100,15,2,4,6,1.3389167595293985,1,0,0,0
1,1,12,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1300,106,4,2,2,3,1.3389167595293985,1,0,0,0
0,2,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,90,15,2,2,0,1.3389167595293985,1,0,0,0
1,1,2,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,85,11,2,2,6,1.3389167595293985,1,0,0,0
1,1,4,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1200,75,9,2,2,5,1.3389167595293985,1,0,0,0
1,1,38,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1500,100,3,2,2,4,5.018336451905449,0,1,0,0
0,2,27,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1100,75,6,5,1,5,2.190363950665515,1,0,0,0
0,1,6,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1850,300,26,5,1,5,2.190363950665515,1,0,0,0
0,2,43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12000,300,17,7,1,4,1.3930679743299108,0,0,1,0
1,1,34,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,12000,250,4,11,6,4,1.3389167595293985,0,0,1,0
0,1,16,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,98,4,2,3,2,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1400,80,2,0,0,4,1.3407972200696494,1,0,0,0
1,1,9,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,900,60,4,0,0,4,1.3407972200696494,1,0,0,0
1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,90,11,1,2,6,1.3407972200696494,1,0,0,0
1,1,14,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1600,80,8,1,1,4,1.3407972200696494,1,0,0,0
0,1,17,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,12000,250,8,1,1,4,1.3407972200696494,0,0,1,0
2,2,11,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1400,150,7,1,0,3,60.24300295566927,1,0,0,0
2,1,8,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1300,120,8,1,0,3,60.24300295566927,1,0,0,0
1,1,14,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,90,6,7,0,6,1.3389167595293985,1,0,0,0
0,2,7,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,180,28,7,0,6,1.3389167595293985,1,0,0,0
0,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1400,130,14,6,5,5,1.3389167595293985,1,0,0,0
0,2,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1000,80,11,6,5,5,1.3389167595293985,1,0,0,0
0,2,12,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,90,11,4,2,6,1.3389167595293985,1,0,0,0
0,1,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,98,5,4,2,6,1.3389167595293985,1,0,0,0
1,1,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1600,140,6,4,3,3,1.3389167595293985,1,0,0,0
0,1,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1200,120,3,4,3,3,1.3389167595293985,1,0,0,0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1200,100,22,11,5,1,3.134446130967704,1,0,0,0
0,1,8,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1000,80,4,0,1,2,1.3407972200696494,1,0,0,0
0,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1400,120,4,0,5,6,1.3407972200696494,1,0,0,0
0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1200,85,5,0,5,6,1.3407972200696494,1,0,0,0
1,1,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1400,130,8,0,5,6,1.3407972200696494,1,0,0,0
0,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1300,100,3,0,5,4,1.3407972200696494,1,0,0,0
0,1,18,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1000,80,7,0,5,7,1.3407972200696494,1,0,0,0
0,1,5,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1100,90,7,0,2,4,1.3407972200696494,1,0,0,0
1,1,17,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1200,90,9,0,6,7,1.3407972200696494,1,0,0,0
1,2,10,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1200,90,9,0,6,7,1.3407972200696494,1,0,0,0
0,1,8,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1550,220,7,0,3,6,1.3407972200696494,0,0,1,0
1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1000,80,14,0,3,6,1.3407972200696494,1,0,0,0
1,1,17,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1300,100,14,0,4,3,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1700,200,2,0,3,6,1.3407972200696494,1,0,0,0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1350,200,24,4,0,7,1.8569300353988087,1,0,0,0
0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1500,100,8,4,0,7,1.8569300353988087,0,1,0,0
1,1,5,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1100,75,2,1,4,7,1.3407972200696494,1,0,0,0
0,1,8,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,120,18,1,4,7,1.3407972200696494,1,0,0,0
1,1,6,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1400,150,7,1,3,5,1.3407972200696494,1,0,0,0
1,1,3,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1200,90,9,1,3,5,1.3407972200696494,1,0,0,0
2,1,6,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,150,30,26,8,1,6,1.3407972200696494,0,0,0,1
1,1,9,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,12000,500,19,8,1,6,1.3407972200696494,0,1,0,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1800,200,4,8,2,3,1.3407972200696494,1,0,0,0
1,1,5,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1500,150,9,8,4,2,1.3407972200696494,1,0,0,0
0,1,8,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1500,100,0,8,3,4,1.3407972200696494,0,1,0,0
1,1,11,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1100,90,5,8,3,4,1.3407972200696494,1,0,0,0
0,2,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,12000,250,14,8,2,5,1.3407972200696494,0,0,1,0
1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1300,100,7,8,5,5,1.3407972200696494,1,0,0,0
1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1300,106,2,8,5,5,1.3407972200696494,1,0,0,0
1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1300,110,7,8,5,5,1.3407972200696494,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1000,80,9,8,2,4,1.3407972200696494,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1300,150,14,4,5,5,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1200,75,7,4,2,3,1.3407972200696494,1,0,0,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1800,200,4,4,2,6,1.3407972200696494,1,0,0,0
1,1,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,900,60,9,4,4,4,1.3407972200696494,1,0,0,0
0,1,52,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,950,75,22,5,2,3,1.3389167595293985,1,0,0,0
0,1,33,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,85,14,0,2,6,1.795276285788791,1,0,0,0
0,2,20,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,110,14,0,2,6,1.795276285788791,1,0,0,0
0,1,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1500,100,9,8,4,3,1.3389167595293985,0,1,0,0
1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1200,90,14,8,4,3,1.3389167595293985,1,0,0,0
0,1,6,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1500,130,2,8,1,5,1.3389167595293985,1,0,0,0
0,1,14,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1300,120,7,8,3,5,1.3389167595293985,1,0,0,0
1,1,8,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,220,90,26,8,3,5,1.3389167595293985,0,0,0,1
0,1,36,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1300,120,11,6,5,4,3.002905071287081,1,0,0,0
1,1,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1100,80,4,6,5,4,3.002905071287081,1,0,0,0
0,1,24,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1200,87,1,6,5,4,3.002905071287081,1,0,0,0
0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1500,150,8,6,5,4,3.002905071287081,1,0,0,0
0,1,46,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1200,90,14,6,5,4,3.002905071287081,1,0,0,0
1,1,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1500,150,4,8,6,6,1.3389167595293985,1,0,0,0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,180,18,8,6,6,1.3389167595293985,1,0,0,0
2,1,6,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1300,150,15,8,0,4,1.0321289081201153,1,0,0,0
2,1,7,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,900,60,7,8,0,4,1.0321289081201153,0,1,0,0
0,2,8,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,12000,250,11,11,0,2,1.3389167595293985,0,0,1,0
0,2,10,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1600,180,7,8,0,2,1.7133826228461515,1,0,0,0
0,2,36,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1600,150,1,8,0,2,1.7133826228461515,1,0,0,0
1,1,20,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1800,200,2,9,0,5,1.3407972200696494,1,0,0,0
2,4,15,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1000,80,7,9,0,5,1.3407972200696494,1,0,0,0
1,1,22,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1300,100,7,6,2,3,1.3407972200696494,1,0,0,0
0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12000,300,11,6,2,3,1.3407972200696494,0,1,0,0
1,1,12,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1600,150,16,6,3,6,1.3407972200696494,1,0,0,0
0,1,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,120,6,6,1,4,5.018336451905449,1,0,0,0
1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1000,80,8,6,4,6,1.3407972200696494,1,0,0,0
0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1450,150,26,1,3,4,1.3389167595293985,1,0,0,0
1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1200,90,4,1,3,4,1.3389167595293985,1,0,0,0
1,1,14,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1200,90,9,1,4,2,5.018336451905449,1,0,0,0
0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1500,130,8,1,3,3,1.3389167595293985,1,0,0,0
0,2,18,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1700,200,18,1,3,3,1.3389167595293985,1,0,0,0
0,1,28,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1300,95,31,1,0,4,1.3389167595293985,1,0,0,0
1,1,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,12000,300,31,1,0,2,1.3389167595293985,0,0,1,0
0,1,10,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,12000,250,8,1,0,2,1.3389167595293985,0,0,1,0
1,1,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1500,150,3,11,1,4,1.3389167595293985,1,0,0,0
0,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,85,5,11,5,3,1.3389167595293985,1,0,0,0
0,2,8,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1400,150,6,11,0,6,1.3389167595293985,1,0,0,0
0,1,7,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1300,140,8,11,0,6,1.3389167595293985,1,0,0,0
0,2,12,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,12000,250,4,11,6,6,1.3389167595293985,0,0,1,0
1,1,7,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1400,130,8,11,5,2,1.3389167595293985,1,0,0,0
1,1,7,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1200,100,5,11,6,6,1.3389167595293985,1,0,0,0
0,1,40,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1700,200,2,7,2,4,1.1863051121055002,1,0,0,0
0,2,5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1500,200,6,7,2,4,1.1863051121055002,1,0,0,0
0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1000,80,14,4,2,3,1.3389167595293985,1,0,0,0
1,1,13,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1200,98,4,4,2,3,1.3389167595293985,1,0,0,0
1,1,9,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1200,100,17,11,5,4,1.2127230757548513,1,0,0,0
1,1,29,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1700,150,5,11,5,4,1.2127230757548513,1,0,0,0
0,1,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,85,16,11,6,4,2.1123779224312904,1,0,0,0
0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1200,98,14,11,5,0,1.4457819424839444,1,0,0,0
0,1,16,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1500,180,18,11,5,0,1.4457819424839444,1,0,0,0
1,2,3,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1100,75,8,0,0,6,1.3389167595293985,1,0,0,0
0,1,19,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1700,200,4,0,0,6,1.3389167595293985,1,0,0,0
0,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12000,250,8,4,6,4,5.035885129132035,0,0,1,0
1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,85,18,5,5,0,1.748744295938245,1,0,0,0
1,1,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2500,300,2,11,4,6,1.3389167595293985,1,0,0,0
1,1,8,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1600,140,8,11,5,1,1.3389167595293985,1,0,0,0
0,1,17,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1400,150,8,11,4,2,6.389085633107811,1,0,0,0
0,2,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,950,75,18,11,4,2,6.389085633107811,1,0,0,0
1,1,18,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1500,200,7,11,4,5,1.1447848434669592,1,0,0,0
1,1,7,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1600,150,8,11,4,5,1.1447848434669592,1,0,0,0
0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1500,150,17,4,3,7,3.176084403086607,1,0,0,0
0,2,10,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1200,75,11,10,4,7,1.3407972200696494,1,0,0,0
1,1,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1400,130,7,10,4,7,1.3407972200696494,1,0,0,0
0,2,18,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,85,19,4,2,7,1.4062607508095282,1,0,0,0
0,1,12,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,120,18,4,2,7,1.4062607508095282,1,0,0,0
2,1,11,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1300,100,3,9,4,2,4.899908376303722,1,0,0,0
0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1400,150,9,9,1,3,1.145163795165731,1,0,0,0
0,1,18,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2200,250,6,9,1,3,1.145163795165731,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1300,100,18,9,3,6,3.241260038909208,1,0,0,0
